"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"PSW00040307","1950-05-27","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  104",",,X","    0",",,X","    0",",,X","  300",",,X","  239",",,X",,,,,"    1",",,X"
"PSW00040307","1950-05-28","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  193",",,X","    0",",,X","    0",",,X","  289",",,X","  239",",,X",,,,,"    1",",,X"
"PSW00040307","1950-05-29","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  231",",,X","    0",",,X","    0",",,X","  300",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-05-30","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   15",",,X","    0",",,X","    0",",,X","  300",",,X","  250",",,X",,,,,"    1",",,X"
"PSW00040307","1950-05-31","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  300",",,X","  250",",,X",,,,,,
"PSW00040307","1950-06-01","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  306",",,X","  261",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-02","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  250",",,X",,,,,,
"PSW00040307","1950-06-03","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  345",",,X","    0",",,X","    0",",,X","  306",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-04","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  107",",,X","    0",",,X","    0",",,X","  283",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-05","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   76",",,X","    0",",,X","    0",",,X","  289",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-06","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   84",",,X","    0",",,X","    0",",,X","  306",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-07","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   43",",,X","    0",",,X","    0",",,X","  283",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-08","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  137",",,X","    0",",,X","    0",",,X","  289",",,X","  239",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-09","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  300",",,X","  250",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-10","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   64",",,X","    0",",,X","    0",",,X","  300",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-11","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  196",",,X","    0",",,X","    0",",,X","  300",",,X","  239",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-12","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  250",",,X",,,,,,
"PSW00040307","1950-06-13","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  117",",,X","    0",",,X","    0",",,X","  306",",,X","  250",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-14","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   30",",,X","    0",",,X","    0",",,X","  311",",,X","  250",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-15","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   41",",,X","    0",",,X","    0",",,X","  294",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-16","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  256",",,X",,,,,,
"PSW00040307","1950-06-17","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  244",",,X",,,,,,
"PSW00040307","1950-06-18","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   66",",,X","    0",",,X","    0",",,X","  311",",,X","  239",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-19","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   84",",,X","    0",",,X","    0",",,X","  289",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-20","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  358",",,X","    0",",,X","    0",",,X","  300",",,X","  233",",,X","    1",",,X",,,"    1",",,X"
"PSW00040307","1950-06-21","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  373",",,X","    0",",,X","    0",",,X","  283",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-22","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  216",",,X","    0",",,X","    0",",,X","  294",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-23","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   46",",,X","    0",",,X","    0",",,X","  294",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-24","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   15",",,X","    0",",,X","    0",",,X","  300",",,X","  250",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-25","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  363",",,X","    0",",,X","    0",",,X","  300",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-26","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    3",",,X","    0",",,X","    0",",,X","  300",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-27","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   33",",,X","    0",",,X","    0",",,X","  300",",,X","  256",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-28","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   25",",,X","    0",",,X","    0",",,X","  306",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-06-29","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  261",",,X",,,,,,
"PSW00040307","1950-06-30","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  366",",,X","    0",",,X","    0",",,X","  306",",,X","  228",",,X","    1",",,X",,,"    1",",,X"
"PSW00040307","1950-07-01","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  277",",,X",,,,,"  283",",,X","  228",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-02","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   41",",,X",,,,,"  294",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-03","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   71",",,X",,,,,"  300",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-04","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  488",",,X",,,,,"  300",",,X","  228",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-05","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   53",",,X",,,,,"  283",",,X","  261",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-06","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    3",",,X",,,,,"  306",",,X","  261",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-07","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  262",",,X",,,,,"  300",",,X","  233",",,X","    1",",,X",,,"    1",",,X"
"PSW00040307","1950-07-08","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  180",",,X",,,,,"  300",",,X","  228",",,X","    1",",,X",,,"    1",",,X"
"PSW00040307","1950-07-09","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1950-07-10","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  300",",,X","  244",",,X",,,,,,
"PSW00040307","1950-07-11","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   53",",,X",,,,,"  311",",,X","  256",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-12","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    5",",,X",,,,,"  311",",,X","  250",",,X","    1",",,X",,,"    1",",,X"
"PSW00040307","1950-07-13","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  311",",,X","  256",",,X",,,,,,
"PSW00040307","1950-07-14","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  311",",,X","  261",",,X",,,,,,
"PSW00040307","1950-07-15","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS",,,,,,,"  300",",,X","  256",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-16","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X",,,,,"  306",",,X","  261",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-17","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    5",",,X",,,,,"  306",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-18","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X",,,,,"  306",",,X","  256",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-19","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   61",",,X",,,,,"  283",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-20","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  152",",,X",,,,,"  300",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-21","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   25",",,X",,,,,"  306",",,X","  239",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-22","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    8",",,X",,,,,"  306",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-23","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X",,,,,"  306",",,X","  256",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-24","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   13",",,X",,,,,"  306",",,X","  256",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-25","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  358",",,X",,,,,"  289",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-26","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  173",",,X",,,,,"  272",",,X","  222",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-27","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  311",",,X","  244",",,X",,,,,,
"PSW00040307","1950-07-28","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  160",",,X",,,,,"  317",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-29","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  150",",,X",,,,,"  289",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-30","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  218",",,X",,,,,"  283",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-07-31","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  300",",,X","  256",",,X","    1",",,X",,,,
"PSW00040307","1950-08-01","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  264",",,X","    0",",,X","    0",",,X","  300",",,X","  222",",,X","    1",",,X",,,"    1",",,X"
"PSW00040307","1950-08-02","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  754",",,X","    0",",,X","    0",",,X","  283",",,X","  217",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-03","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  254",",,X","    0",",,X","    0",",,X","  300",",,X","  228",",,X","    1",",,X",,,"    1",",,X"
"PSW00040307","1950-08-04","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  577",",,X","    0",",,X","    0",",,X","  278",",,X","  217",",,X","    1",",,X",,,"    1",",,X"
"PSW00040307","1950-08-05","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  250",",,X",,,,,,
"PSW00040307","1950-08-06","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  261",",,X",,,,,,
"PSW00040307","1950-08-07","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    8",",,X","    0",",,X","    0",",,X","  306",",,X","  256",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-08","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  300",",,X","  256",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-09","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    5",",,X","    0",",,X","    0",",,X","  300",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-10","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  256",",,X",,,,,,
"PSW00040307","1950-08-11","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   33",",,X","    0",",,X","    0",",,X","  311",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-12","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  246",",,X","    0",",,X","    0",",,X","  272",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-13","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   74",",,X","    0",",,X","    0",",,X","  306",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-14","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  244",",,X","    1",",,X",,,,
"PSW00040307","1950-08-15","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  635",",,X","    0",",,X","    0",",,X","  294",",,X","  222",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-16","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  439",",,X","    0",",,X","    0",",,X","  289",",,X","  228",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-17","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  147",",,X","    0",",,X","    0",",,X","  300",",,X","  228",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-18","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   81",",,X","    0",",,X","    0",",,X","  289",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-19","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   18",",,X","    0",",,X","    0",",,X","  300",",,X","  239",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-20","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  196",",,X","    0",",,X","    0",",,X","  294",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-21","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   10",",,X","    0",",,X","    0",",,X","  300",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-22","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  135",",,X","    0",",,X","    0",",,X","  306",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-23","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   10",",,X","    0",",,X","    0",",,X","  294",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-24","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  306",",,X","  256",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-25","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   97",",,X","    0",",,X","    0",",,X","  300",",,X","  239",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-26","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   18",",,X","    0",",,X","    0",",,X","  306",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-27","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   81",",,X","    0",",,X","    0",",,X","  294",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-28","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   46",",,X","    0",",,X","    0",",,X","  306",",,X","  228",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-29","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  256",",,X",,,,,,
"PSW00040307","1950-08-30","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   61",",,X","    0",",,X","    0",",,X","  311",",,X","  228",",,X",,,,,"    1",",,X"
"PSW00040307","1950-08-31","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   46",",,X","    0",",,X","    0",",,X","  300",",,X","  250",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-01","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  185",",,X","    0",",,X","    0",",,X","  300",",,X","  222",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-02","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  406",",,X","    0",",,X","    0",",,X","  289",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-03","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  470",",,X","    0",",,X","    0",",,X","  283",",,X","  211",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-04","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   84",",,X","    0",",,X","    0",",,X","  306",",,X","  228",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-05","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   76",",,X","    0",",,X","    0",",,X","  311",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-06","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    5",",,X","    0",",,X","    0",",,X","  306",",,X","  250",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-07","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   10",",,X","    0",",,X","    0",",,X","  306",",,X","  256",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-08","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  306",",,X","  256",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-09","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   53",",,X","    0",",,X","    0",",,X","  300",",,X","  256",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-10","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   69",",,X","    0",",,X","    0",",,X","  300",",,X","  256",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-11","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  325",",,X","    0",",,X","    0",",,X","  289",",,X","  222",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-12","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   18",",,X","    0",",,X","    0",",,X","  306",",,X","  261",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-13","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  411",",,X","    0",",,X","    0",",,X","  278",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-14","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  607",",,X","    0",",,X","    0",",,X","  289",",,X","  239",",,X","    1",",,X",,,"    1",",,X"
"PSW00040307","1950-09-15","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  135",",,X","    0",",,X","    0",",,X","  283",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-16","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   86",",,X","    0",",,X","    0",",,X","  300",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-17","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  165",",,X","    0",",,X","    0",",,X","  300",",,X","  228",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-18","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   46",",,X","    0",",,X","    0",",,X","  300",",,X","  228",",,X",,,,,,
"PSW00040307","1950-09-19","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   48",",,X","    0",",,X","    0",",,X","  311",",,X","  239",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-20","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   41",",,X","    0",",,X","    0",",,X","  300",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-21","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  311",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-22","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  256",",,X",,,,,,
"PSW00040307","1950-09-23","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  256",",,X",,,,,,
"PSW00040307","1950-09-24","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   33",",,X","    0",",,X","    0",",,X","  283",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-25","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    5",",,X","    0",",,X","    0",",,X","  311",",,X","  250",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-26","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  114",",,X","    0",",,X","    0",",,X","  311",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-27","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    5",",,X","    0",",,X","    0",",,X","  311",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-28","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  250",",,X",,,,,,
"PSW00040307","1950-09-29","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   86",",,X","    0",",,X","    0",",,X","  311",",,X","  239",",,X",,,,,"    1",",,X"
"PSW00040307","1950-09-30","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   51",",,X","    0",",,X","    0",",,X","  300",",,X","  239",",,X",,,,,"    1",",,X"
"PSW00040307","1950-10-01","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  175",",,X",,,,,"  306",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-10-02","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  283",",,X","  244",",,X",,,,,,
"PSW00040307","1950-10-03","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  122",",,X",,,,,"  289",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-10-04","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  180",",,X",,,,,"  278",",,X","  233",",,X","    1",",,X",,,"    1",",,X"
"PSW00040307","1950-10-05","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  124",",,X",,,,,"  300",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-10-07","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   48",",,X",,,,,"  272",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-10-08","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  300",",,X","  244",",,X",,,,,,
"PSW00040307","1950-10-09","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  311",",,X","  250",",,X",,,,,,
"PSW00040307","1950-10-10","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  311",",,X","  250",",,X",,,,,,
"PSW00040307","1950-10-11","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  317",",,X","  250",",,X",,,,,,
"PSW00040307","1950-10-12","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   48",",,X",,,,,"  300",",,X","  250",",,X",,,,,"    1",",,X"
"PSW00040307","1950-10-13","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   81",",,X",,,,,"  311",",,X","  250",",,X",,,,,"    1",",,X"
"PSW00040307","1950-10-14","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   13",",,X",,,,,"  311",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-10-15","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  311",",,X","  250",",,X",,,,,,
"PSW00040307","1950-10-16","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  311",",,X","  256",",,X",,,,,,
"PSW00040307","1950-10-17","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  277",",,X",,,,,"  311",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-10-18","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  277",",,X",,,,,"  300",",,X","  233",",,X","    1",",,X",,,"    1",",,X"
"PSW00040307","1950-10-19","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X",,,,,"  311",",,X","  244",",,X",,,,,"    1",",,X"
"PSW00040307","1950-10-20","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  378",",,X",,,,,"  283",",,X","  233",",,X","    1",",,X",,,"    1",",,X"
"PSW00040307","1950-10-21","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  112",",,X",,,,,"  306",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-10-22","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  213",",,X",,,,,"  289",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-10-23","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X",,,,,"  306",",,X","  239",",,X",,,,,"    1",",,X"
"PSW00040307","1950-10-24","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    3",",,X",,,,,"  311",",,X","  250",",,X",,,,,"    1",",,X"
"PSW00040307","1950-10-25","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   71",",,X",,,,,"  306",",,X","  233",",,X",,,,,"    1",",,X"
"PSW00040307","1950-10-26","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS",,,,,,,"  306",",,X","  256",",,X",,,,,"    1",",,X"
"PSW00040307","1950-10-27","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  261",",,X",,,,,,
