"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"PSC00914913","2023-01-16","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   20",",,7","  306",",,7","  233",",,7"
"PSC00914913","2023-01-17","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   33",",,7","  283",",,7","  233",",,7"
"PSC00914913","2023-01-18","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  294",",,7","  233",",,7"
"PSC00914913","2023-01-19","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  406",",,7","  289",",,7","  222",",,7"
"PSC00914913","2023-01-20","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  381",",,7","  294",",,7","  228",",,7"
"PSC00914913","2023-01-21","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  201",",,7","  294",",,7","  206",",,7"
"PSC00914913","2023-01-22","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS"," 1247",",,7","  278",",,7","  222",",,7"
"PSC00914913","2023-01-23","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  594",",,7","  261",",,7","  222",",,7"
"PSC00914913","2023-01-24","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   38",",,7","  250",",,7","  233",",,7"
"PSC00914913","2023-01-25","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    3",",,7","  283",",,7","  233",",,7"
"PSC00914913","2023-01-26","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   15",",,7","  294",",,7","  239",",,7"
"PSC00914913","2023-01-27","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  130",",,7","  300",",,7","  228",",,7"
"PSC00914913","2023-01-28","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   64",",,7","  289",",,7","  228",",,7"
"PSC00914913","2023-01-29","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  137",",,7","  294",",,7","  233",",,7"
"PSC00914913","2023-01-30","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  300",",,7","  228",",,7"
"PSC00914913","2023-01-31","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   13",",,7","  306",",,7","  233",",,7"
"PSC00914913","2023-02-01","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  104",",,7","  294",",,7","  239",",,7"
"PSC00914913","2023-02-02","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    5",",,7","  306",",,7","  239",",,7"
"PSC00914913","2023-02-03","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  306",",,7","  256",",,7"
"PSC00914913","2023-02-04","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    3",",,7","  306",",,7","  244",",,7"
"PSC00914913","2023-02-05","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   43",",,7","  306",",,7","  239",",,7"
"PSC00914913","2023-02-06","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   53",",,7","  300",",,7","  233",",,7"
"PSC00914913","2023-02-07","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  104",",,7","  294",",,7","  233",",,7"
"PSC00914913","2023-02-08","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   10",",,7","  294",",,7","  239",",,7"
"PSC00914913","2023-02-09","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   91",",,7","  283",",,7","  228",",,7"
"PSC00914913","2023-02-10","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   41",",,7","  306",",,7","  233",",,7"
"PSC00914913","2023-02-11","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  251",",,7","  283",",,7","  228",",,7"
"PSC00914913","2023-02-12","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  122",",,7","  278",",,7","  233",",,7"
"PSC00914913","2023-02-13","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   86",",,7","  294",",,7","  233",",,7"
"PSC00914913","2023-02-14","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  523",",,7","  267",",,7","  233",",,7"
"PSC00914913","2023-02-15","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  152",",,7","  267",",,7","  222",",,7"
"PSC00914913","2023-02-16","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   28",",,7","  289",",,7","  233",",,7"
"PSC00914913","2023-02-17","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   25",",,7","  294",",,7","  244",",,7"
"PSC00914913","2023-02-18","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   81",",,7","  289",",,7","  239",",,7"
"PSC00914913","2023-02-19","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   64",",,7","  294",",,7","  217",",,7"
"PSC00914913","2023-02-20","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    8",",,7","  300",",,7","  217",",,7"
"PSC00914913","2023-02-21","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   99",",,7","  272",",,7","  228",",,7"
"PSC00914913","2023-02-22","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  306",",,7","  228",",,7"
"PSC00914913","2023-02-23","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   18",",,7","  289",",,7","  233",",,7"
"PSC00914913","2023-02-24","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   13",",,7","  300",",,7","  250",",,7"
"PSC00914913","2023-02-25","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  300",",,7","  244",",,7"
"PSC00914913","2023-02-26","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    3",",,7","  306",",,7","  256",",,7"
"PSC00914913","2023-02-27","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  306",",,7","  256",",,7"
"PSC00914913","2023-02-28","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  292",",,7","  306",",,7","  233",",,7"
"PSC00914913","2023-03-01","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    3",",,7","  306",",,7","  244",",,7"
"PSC00914913","2023-03-02","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    3",",,7","  306",",,7","  239",",,7"
"PSC00914913","2023-03-03","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   23",",,7","  294",",,7","  239",",,7"
"PSC00914913","2023-03-04","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   53",",,7","  294",",,7","  239",",,7"
"PSC00914913","2023-03-05","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  306",",,7","  228",",,7"
"PSC00914913","2023-03-06","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  109",",,7","  278",",,7","  233",",,7"
"PSC00914913","2023-03-07","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   97",",,7","  272",",,7","  222",",,7"
"PSC00914913","2023-03-08","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   18",",,7","  294",",,7","  233",",,7"
"PSC00914913","2023-03-09","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   91",",,7","  300",",,7","  233",",,7"
"PSC00914913","2023-03-10","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   74",",,7","  306",",,7","  244",",,7"
"PSC00914913","2023-03-11","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  432",",,7","  300",",,7","  239",",,7"
"PSC00914913","2023-03-12","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  306",",,7","  233",",,7"
"PSC00914913","2023-03-13","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   36",",,7","  306",",,7","  244",",,7"
"PSC00914913","2023-03-14","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  183",",,7","  300",",,7","  233",",,7"
"PSC00914913","2023-03-15","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   38",",,7","  311",",,7","  233",",,7"
"PSC00914913","2023-03-16","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  460",",,7","  300",",,7","  239",",,7"
"PSC00914913","2023-03-17","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  643",",,7","  311",",,7","  228",",,7"
"PSC00914913","2023-03-18","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  122",",,7","  306",",,7","  228",",,7"
"PSC00914913","2023-03-19","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   25",",,7","  311",",,7","  244",",,7"
"PSC00914913","2023-03-20","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    5",",,7","  311",",,7","  244",",,7"
"PSC00914913","2023-03-21","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  229",",,7","  289",",,7","  239",",,7"
"PSC00914913","2023-03-22","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   15",",,7","  306",",,7","  244",",,7"
"PSC00914913","2023-03-23","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    3",",,7","  311",",,7","  244",",,7"
"PSC00914913","2023-03-24","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  386",",,7","  306",",,7","  239",",,7"
"PSC00914913","2023-03-25","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   56",",,7","  306",",,7","  233",",,7"
"PSC00914913","2023-03-26","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   66",",,7","  306",",,7","  239",",,7"
"PSC00914913","2023-03-27","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   25",",,7","  306",",,7","  233",",,7"
"PSC00914913","2023-03-28","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   94",",,7","  311",",,7","  233",",,7"
"PSC00914913","2023-03-29","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  147",",,7","  294",",,7","  233",",,7"
"PSC00914913","2023-03-30","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   33",",,7","  294",",,7","  228",",,7"
"PSC00914913","2023-03-31","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   23",",,7","  311",",,7","  228",",,7"
"PSC00914913","2023-04-01","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   56",",,7","  306",",,7","  233",",,7"
"PSC00914913","2023-04-02","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  127",",,7","  300",",,7","  228",",,7"
"PSC00914913","2023-04-03","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  244",",,7","  294",",,7","  233",",,7"
"PSC00914913","2023-04-04","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  306",",,7","  233",",,7"
"PSC00914913","2023-04-05","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  306",",,7","  239",",,7"
"PSC00914913","2023-04-06","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  294",",,7","  244",",,7"
"PSC00914913","2023-04-07","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   10",",,7","  283",",,7","  239",",,7"
"PSC00914913","2023-04-08","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    5",",,7","  300",",,7","  239",",,7"
"PSC00914913","2023-04-09","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   20",",,7","  294",",,7","  233",",,7"
"PSC00914913","2023-04-10","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   58",",,7","  294",",,7","  239",",,7"
"PSC00914913","2023-04-11","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   33",",,7","  306",",,7","  250",",,7"
"PSC00914913","2023-04-12","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  311",",,7","  244",",,7"
"PSC00914913","2023-04-13","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    3",",,7","  317",",,7","  244",",,7"
"PSC00914913","2023-04-14","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  311",",,7","  244",",,7"
"PSC00914913","2023-04-15","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  311",",,7","  239",",,7"
"PSC00914913","2023-04-16","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    8",",,7","  306",",,7","  239",",,7"
"PSC00914913","2023-04-17","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  300",",,7","  239",",,7"
"PSC00914913","2023-04-18","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    8",",,7","  317",",,7","  239",",,7"
"PSC00914913","2023-04-19","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    3",",,7","  317",",,7","  244",",,7"
"PSC00914913","2023-04-20","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  317",",,7","  244",",,7"
"PSC00914913","2023-04-21","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  239",",,7","  317",",,7","  233",",,7"
"PSC00914913","2023-04-22","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  152",",,7","  300",",,7","  233",",,7"
"PSC00914913","2023-04-23","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   61",",,7","  317",",,7","  239",",,7"
"PSC00914913","2023-04-24","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  311",",,7","  233",",,7"
"PSC00914913","2023-04-25","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  317",",,7","  233",",,7"
"PSC00914913","2023-04-26","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  306",",,7","  239",",,7"
"PSC00914913","2023-04-27","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  322",",,7","  244",",,7"
"PSC00914913","2023-04-28","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  267",",,7","  300",",,7","  250",",,7"
"PSC00914913","2023-04-29","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  119",",,7","  283",",,7","  244",",,7"
"PSC00914913","2023-04-30","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   10",",,7","  317",",,7","  250",",,7"
"PSC00914913","2023-05-01","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  267",",,7","  306",",,7","  244",",,7"
"PSC00914913","2023-05-02","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0","T,,7","  317",",,7","  250",",,7"
"PSC00914913","2023-05-03","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  513",",,7","  317",",,7","  228",",,7"
"PSC00914913","2023-05-04","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  269",",,7","  300",",,7","  228",",,7"
"PSC00914913","2023-05-05","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  317",",,7","  228",",,7"
"PSC00914913","2023-05-06","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    5",",,7","  311",",,7","  233",",,7"
"PSC00914913","2023-05-07","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   91",",,7","  306",",,7","  244",",,7"
"PSC00914913","2023-05-08","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  311",",,7","  228",",,7"
"PSC00914913","2023-05-09","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  306",",,7","  239",",,7"
"PSC00914913","2023-05-10","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    8",",,7","  317",",,7","  244",",,7"
"PSC00914913","2023-05-11","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    8",",,7","  311",",,7","  239",",,7"
"PSC00914913","2023-05-12","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  317",",,7","  239",",,7"
"PSC00914913","2023-05-13","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  322",",,7","  244",",,7"
"PSC00914913","2023-05-14","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0","T,,7","  322",",,7","  244",",,7"
"PSC00914913","2023-05-15","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   36",",,7","  311",",,7","  244",",,7"
"PSC00914913","2023-05-16","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   38",",,7","  283",",,7","  244",",,7"
"PSC00914913","2023-05-17","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   51",",,7","  311",",,7","  244",",,7"
"PSC00914913","2023-05-18","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  124",",,7","  311",",,7","  233",",,7"
"PSC00914913","2023-05-19","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS"," 1130",",,7","  306",",,7","  233",",,7"
"PSC00914913","2023-05-20","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    3",",,7","  294",",,7","  233",",,7"
"PSC00914913","2023-05-21","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    5",",,7","  311",",,7","  244",",,7"
"PSC00914913","2023-05-22","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   20",",,7","  322",",,7","  244",",,7"
"PSC00914913","2023-05-23","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   15",",,7","  306",",,7","  244",",,7"
"PSC00914913","2023-05-24","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   91",",,7","  306",",,7","  256",",,7"
"PSC00914913","2023-05-25","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  254",",,7","  306",",,7","  239",",,7"
"PSC00914913","2023-05-26","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  655",",,7","  300",",,7","  228",",,7"
"PSC00914913","2023-05-27","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  638",",,7","  306",",,7","  228",",,7"
"PSC00914913","2023-05-28","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  660",",,7","  283",",,7","  222",",,7"
"PSC00914913","2023-05-29","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    3",",,7","  311",",,7","  233",",,7"
"PSC00914913","2023-05-30","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   76",",,7","  317",",,7","  250",",,7"
"PSC00914913","2023-05-31","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0","T,,7","  311",",,7","  239",",,7"
"PSC00914913","2023-06-01","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   36",",,7","  289",",,7","  239",",,7"
"PSC00914913","2023-06-02","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   23",",,7","  306",",,7","  244",",,7"
"PSC00914913","2023-06-03","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  584",",,7","  278",",,7","  233",",,7"
"PSC00914913","2023-06-04","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  137",",,7","  300",",,7","  233",",,7"
"PSC00914913","2023-06-05","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  216",",,7","  300",",,7","  239",",,7"
"PSC00914913","2023-06-06","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  155",",,7","  306",",,7","  239",",,7"
"PSC00914913","2023-06-07","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   91",",,7","  306",",,7","  239",",,7"
"PSC00914913","2023-06-08","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   51",",,7","  311",",,7","  239",",,7"
"PSC00914913","2023-06-09","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   23",",,7","  300",",,7","  233",",,7"
"PSC00914913","2023-06-10","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  311",",,7","  233",",,7"
"PSC00914913","2023-06-11","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  294",",,7","  233",",,7"
"PSC00914913","2023-06-12","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   74",",,7","  294",",,7","  244",",,7"
"PSC00914913","2023-06-13","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  145",",,7","  283",",,7","  233",",,7"
"PSC00914913","2023-06-14","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   61",",,7","  300",",,7","  233",",,7"
"PSC00914913","2023-06-15","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    8",",,7","  294",",,7","  233",",,7"
"PSC00914913","2023-06-16","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   13",",,7","  283",",,7","  233",",,7"
"PSC00914913","2023-06-17","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  213",",,7","  289",",,7","  239",",,7"
"PSC00914913","2023-06-18","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    3",",,7","  294",",,7","  244",",,7"
"PSC00914913","2023-06-19","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   15",",,7","  306",",,7","  239",",,7"
"PSC00914913","2023-06-20","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  306",",,7","  239",",,7"
"PSC00914913","2023-06-21","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  409",",,7","  272",",,7","  239",",,7"
"PSC00914913","2023-06-22","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  353",",,7","  300",",,7","  233",",,7"
"PSC00914913","2023-06-23","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  102",",,7","  283",",,7","  233",",,7"
"PSC00914913","2023-06-24","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   15",",,7","  283",",,7","  233",",,7"
"PSC00914913","2023-06-25","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   20",",,7","  300",",,7","  233",",,7"
"PSC00914913","2023-06-26","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  191",",,7","  306",",,7","  228",",,7"
"PSC00914913","2023-06-27","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   30",",,7","  300",",,7","  233",",,7"
"PSC00914913","2023-06-28","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   66",",,7","  294",",,7","  244",",,7"
"PSC00914913","2023-06-29","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  376",",,7","  294",",,7","  233",",,7"
"PSC00914913","2023-06-30","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    5",",,7","  311",",,7","  233",",,7"
"PSC00914913","2023-07-01","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   28",",,7","  311",",,7","  239",",,7"
"PSC00914913","2023-07-02","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  130",",,7","  300",",,7","  233",",,7"
"PSC00914913","2023-07-03","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  351",",,7","  289",",,7","  239",",,7"
"PSC00914913","2023-07-04","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  311",",,7","  233",",,7"
"PSC00914913","2023-07-05","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  322",",,7","  239",",,7"
"PSC00914913","2023-07-06","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   84",",,7","  322",",,7","  244",",,7"
"PSC00914913","2023-07-07","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   48",",,7","  289",",,7","  244",",,7"
"PSC00914913","2023-07-08","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  306",",,7","  233",",,7"
"PSC00914913","2023-07-09","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  135",",,7","  311",",,7","  244",",,7"
"PSC00914913","2023-07-10","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  183",",,7","  272",",,7","  239",",,7"
"PSC00914913","2023-07-11","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  759",",,7","  289",",,7","  233",",,7"
"PSC00914913","2023-07-12","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  820",",,7","  272",",,7","  233",",,7"
"PSC00914913","2023-07-13","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","   69",",,7","  306",",,7","  239",",,7"
"PSC00914913","2023-07-14","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","    0",",,7","  317",",,7","  239",",,7"
"PSC00914913","2023-07-15","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  488",",,7","  317",",,7","  233",",,7"
"PSC00914913","2023-07-16","7.3014","28.1439","53.0","WEATHER SERVICE OFFICE PALAU, PW PS","  737",",,7","  267",",,7","  233",",,7"
