"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"PSC00914519","2020-10-19","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  114",",,7",,,,,"  300",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2020-10-20","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    5",",,7",,,,,"  306",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2020-10-21","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  135",",,7",,,,,"  289",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2020-10-22","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  122",",,7",,,,,"  283",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2020-10-23","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   41",",,7",,,,,"  267",",,7","  217",",,7",,,,,,,,,,,,
"PSC00914519","2020-10-24","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,7",,,,,"  289",",,7","  222",",,7",,,,,,,,,,,,
"PSC00914519","2020-10-25","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    3",",,7",,,,,"  317",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2020-10-26","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0","T,,7",,,,,"  300",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2020-10-27","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    5",",,7",,,,,"  311",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2020-10-28","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   99",",,7",,,,,"  306",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2020-10-29","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   30",",,7",,,,,"  306",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2020-10-30","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  117",",,7",,,,,"  294",",,7","  211",",,7",,,,,,,,,,,,
"PSC00914519","2020-10-31","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  170",",,7",,,,,"  306",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-01","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   97",",,7",,,,,"  278",",,7","  233",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-02","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    3",",,7",,,,,"  283",",,7","  211",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-03","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,7",,,,,"  300",",,7","  228",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-04","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  320",",,7",,,,,"  289",",,7","  222",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-05","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  361",",,7",,,,,"  278",",,7","  211",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-06","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   94",",,7",,,,,"  267",",,7","  228",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-07","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   66",",,7",,,,,"  267",",,7","  233",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-08","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  523",",,7",,,,,"  256",",,7","  228",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-09","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0","T,,7",,,,,"  278",",,7","  228",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-10","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   53",",,7",,,,,"  294",",,7","  228",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-11","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   48",",,7",,,,,"  283",",,7","  233",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-12","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    8",",,7",,,,,"  294",",,7","  228",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-14","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   71",",,7",,,,,"  250",",,7","  233",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-15","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   13",",,7",,,,,"  289",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-16","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  109",",,7",,,,,"  289",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-17","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  107",",,7",,,,,"  278",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-18","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   58",",,7",,,,,"  306",",,7","  250",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-19","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  447",",,7",,,,,"  267",",,7","  217",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-20","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,7",,,,,"  300",",,7","  233",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-21","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   15",",,7",,,,,"  322",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-22","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,7",,,,,"  328",",,7","  256",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-23","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   30",",,7",,,,,"  306",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-24","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,7",,,,,"  311",",,7","  233",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-25","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  188",",,7",,,,,"  300",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-26","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   20",",,7",,,,,"  289",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-27","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   33",",,7",,,,,"  311",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-28","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    3",",,7",,,,,"  306",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-29","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0","T,,7",,,,,"  317",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2020-11-30","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0","T,,7",,,,,"  322",",,7","  250",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-01","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  292",",,7",,,,,"  300",",,7","  250",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-02","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    5",",,7",,,,,"  294",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-03","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,7",,,,,"  306",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-04","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   10",",,7",,,,,"  322",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-05","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  145",",,7",,,,,"  306",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-06","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   81",",,7",,,,,"  306",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-07","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  351",",,7",,,,,"  289",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-08","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0","T,,7",,,,,"  294",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-09","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   33",",,7",,,,,"  311",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-10","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    8",",,7",,,,,"  311",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-11","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    3",",,7",,,,,"  311",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-12","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   81",",,7",,,,,"  322",",,7","  250",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-13","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   33",",,7",,,,,"  294",",,7","  233",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-15","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  318",",,7",,,,,"  317",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-16","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  249",",,7",,,,,"  272",",,7","  250",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-17","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  132",",,7",,,,,"  283",",,7","  256",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-18","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   18",",,7",,,,,"  278",",,7","  256",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-19","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   66",",,7",,,,,"  294",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-20","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   28",",,7",,,,,"  311",",,7","  250",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-21","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   25",",,7",,,,,"  311",",,7","  256",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-22","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   41",",,7",,,,,"  306",",,7","  256",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-23","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   15",",,7",,,,,"  306",",,7","  250",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-24","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   53",",,7",,,,,"  289",",,7","  256",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-25","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  183",",,7",,,,,"  294",",,7","  256",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-26","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   20",",,7",,,,,"  300",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-27","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  318",",,7",,,,,"  278",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-28","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   46",",,7",,,,,"  283",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-29","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  109",",,7",,,,,"  300",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2020-12-30","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  183",",,7",,,,,"  306",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-01","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   48",",,7",,,,,"  306",",,7","  256",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-02","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   43",",,7",,,,,"  300",",,7","  228",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-03","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   46",",,7",,,,,"  289",",,7","  228",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-04","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   33",",,7",,,,,"  306",",,7","  228",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-05","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   89",",,7",,,,,"  306",",,7","  250",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-06","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  356",",,7",,,,,"  306",",,7","  217",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-07","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  114",",,7",,,,,"  311",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-08","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  447",",,7",,,,,"  289",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-09","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   69",",,7",,,,,"  294",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-10","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   30",",,7",,,,,"  306",",,7","  250",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-11","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  107",",,7",,,,,"  267",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-12","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    5",",,7",,,,,"  283",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-13","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,7",,,,,"  306",",,7","  250",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-14","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0","T,,7",,,,,"  306",",,7","  250",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-15","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   10",",,7",,,,,"  317",",,7","  250",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-16","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  267",",,7",,,,,"  289",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-17","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  485",",,7",,,,,"  289",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-18","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    8",",,7",,,,,"  272",",,7","  233",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-19","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   79",",,7",,,,,"  294",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-20","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    5",",,7",,,,,"  306",",,7","  256",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-21","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   71",",,7",,,,,"  311",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-22","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    8",",,7",,,,,"  306",",,7","  228",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-23","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  114",",,7",,,,,"  300",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-24","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   18",",,7",,,,,"  306",",,7","  289",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-25","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0","T,,7",,,,,"  311",",,7","  233",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-26","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0","T,,7",,,,,"  306",",,7","  233",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-27","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   51",",,7",,,,,"  311",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-28","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  109",",,7",,,,,"  317",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-29","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   43",",,7",,,,,"  294",",,7","  222",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-30","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   15",",,7",,,,,"  311",",,7","  228",",,7",,,,,,,,,,,,
"PSC00914519","2021-01-31","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0","T,,7",,,,,"  306",",,7","  250",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-01","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   25",",,7",,,,,"  306",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-02","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   38",",,7",,,,,"  306",",,7","  233",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-03","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,7",,,,,"  311",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-04","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   36",",,7",,,,,"  317",",,7","  250",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-05","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  239",",,7",,,,,"  311",",,7","  250",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-07","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  749",",,7",,,,,"  294",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-08","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   74",",,7",,,,,"  300",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-09","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0","T,,7",,,,,"  278",",,7","  233",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-10","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,7",,,,,"  311",",,7","  250",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-11","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,7",,,,,"  311",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-12","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   15",",,7",,,,,"  311",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-13","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  279",",,7",,,,,"  300",",,7","  233",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-14","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,7",,,,,"  294",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-15","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   86",",,7",,,,,"  278",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-16","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  950",",,7",,,,,"  267",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-17","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  140",",,7",,,,,"  283",",,7","  256",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-18","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   23",",,7",,,,,"  294",",,7","  261",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-19","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   76",",,7",,,,,"  300",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-20","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   46",",,7",,,,,"  306",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-21","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   15",",,7",,,,,"  306",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-22","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,7",,,,,"  311",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-23","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   36",",,7",,,,,"  317",",,7","  228",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-24","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    8",",,7",,,,,"  317",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-25","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   38",",,7",,,,,"  294",",,7","  250",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-26","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  130",",,7",,,,,"  256",",,7","  233",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-27","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,7",,,,,"  311",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-02-28","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   20",",,7",,,,,"  317",",,7","  256",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-01","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,7",,,,,"  322",",,7","  228",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-02","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0","T,,7",,,,,"  311",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-03","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    3",",,7",,,,,"  317",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-04","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,7",,,,,"  317",",,7","  233",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-05","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   15",",,7",,,,,"  306",",,7","  233",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-06","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,7",,,,,"  311",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-07","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   23",",,7",,,,,"  322",",,7","  233",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-08","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  411",",,7",,,,,"  283",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-09","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   41",",,7",,,,,"  289",",,7","  250",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-10","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   76",",,7",,,,,"  294",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-11","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  185",",,7",,,,,"  300",",,7","  233",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-12","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,7",,,,,"  289",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-13","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   25",",,7",,,,,"  294",",,7","  233",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-14","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   41",",,7",,,,,"  317",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-15","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   10",",,7",,,,,"  306",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-16","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   66",",,7",,,,,"  306",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-17","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  572",",,7",,,,,"  317",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-18","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   64",",,7",,,,,"  311",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-19","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   86",",,7",,,,,"  317",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-20","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   33",",,7",,,,,"  311",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-21","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   36",",,7",,,,,"  317",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-22","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  112",",,7",,,,,"  261",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-23","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   36",",,7",,,,,"  311",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-24","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0","T,,7",,,,,"  311",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-25","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   69",",,7",,,,,"  306",",,7","  256",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-26","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  137",",,7",,,,,"  289",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-27","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   56",",,7",,,,,"  267",",,7","  239",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-28","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  117",",,7",,,,,"  294",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-29","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   43",",,7",,,,,"  300",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-30","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,7",,,,,"  317",",,7","  250",",,7",,,,,,,,,,,,
"PSC00914519","2021-03-31","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   76",",,7",,,,,"  311",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-04-01","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","  269",",,7",,,,,"  300",",,7","  244",",,7",,,,,,,,,,,,
"PSC00914519","2021-04-02","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    3",",,7",,,,,"  306",",,7","  233",",,7",,,,,,,,,,,,
"PSC00914519","2021-04-03","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,7",,,,,"  317",",,7","  228",",,7",,,,,,,,,,,,
"PSC00914519","2021-04-04","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","    0",",,7",,,,,"  317",",,7","  233",",,7",,,,,,,,,,,,
"PSC00914519","2021-04-05","7.45","134.5","31.1","NEKKEN FORESTRY, PW PS","   91",",,7",,,,,"  300",",,7","  239",",,7",,,,,,,,,,,,
