"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"PSW00040305","1947-02-25","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0","T,,X","    0",",,X","  322",",,X","  244",",,X",,,,,,
"PSW00040305","1947-02-26","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X","    0",",,X","  311",",,X","  261",",,X",,,,,,
"PSW00040305","1947-02-27","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X","    0",",,X","  311",",,X","  261",",,X",,,,,,
"PSW00040305","1947-02-28","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    8",",,X","    0",",,X","  317",",,X","  261",",,X",,,,,,
"PSW00040305","1947-03-01","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  239",",,X","    0",",,X","  311",",,X","  233",",,X",,,,,,
"PSW00040305","1947-03-02","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X","    0",",,X","  311",",,X","  261",",,X",,,,,,
"PSW00040305","1947-03-03","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0","T,,X","    0",",,X","  311",",,X","  256",",,X",,,,,,
"PSW00040305","1947-03-04","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X","    0",",,X","  322",",,X","  256",",,X",,,,,,
"PSW00040305","1947-03-05","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X","    0",",,X","  311",",,X","  244",",,X",,,,,,
"PSW00040305","1947-03-06","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X","    0",",,X","  322",",,X","  250",",,X",,,,,,
"PSW00040305","1947-03-07","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   51",",,X","    0",",,X","  311",",,X","  239",",,X",,,,,,
"PSW00040305","1947-03-08","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0","T,,X","    0",",,X","  300",",,X","  244",",,X",,,,,,
"PSW00040305","1947-03-09","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X","    0",",,X","  311",",,X","  256",",,X",,,,,,
"PSW00040305","1947-03-10","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0","T,,X","    0",",,X","  311",",,X","  256",",,X",,,,,,
"PSW00040305","1947-03-11","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X","    0",",,X","  306",",,X","  261",",,X",,,,,,
"PSW00040305","1947-03-12","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X","    0",",,X","  311",",,X","  256",",,X",,,,,,
"PSW00040305","1947-03-13","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X","    0",",,X","  322",",,X","  239",",,X",,,,,,
"PSW00040305","1947-03-14","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   13",",,X","    0",",,X","  311",",,X","  256",",,X",,,,,,
"PSW00040305","1947-03-15","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X","    0",",,X","  322",",,X","  256",",,X",,,,,,
"PSW00040305","1947-03-16","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   81",",,X","    0",",,X","  311",",,X","  239",",,X",,,,,,
"PSW00040305","1947-03-17","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   15",",,X","    0",",,X","  300",",,X","  256",",,X",,,,,,
"PSW00040305","1947-03-18","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  274",",,X","    0",",,X","  322",",,X","  244",",,X",,,,,,
"PSW00040305","1947-03-19","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   13",",,X","    0",",,X","  322",",,X","  267",",,X",,,,,,
"PSW00040305","1947-03-20","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  411",",,X","    0",",,X","  283",",,X","  239",",,X",,,,,,
"PSW00040305","1947-03-21","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X","    0",",,X","  306",",,X","  244",",,X",,,,,,
"PSW00040305","1947-03-22","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X","    0",",,X","  322",",,X","  250",",,X",,,,,,
"PSW00040305","1947-03-23","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0","T,,X","    0",",,X","  322",",,X","  261",",,X",,,,,,
"PSW00040305","1947-03-24","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   10",",,X","    0",",,X","  311",",,X","  256",",,X",,,,,,
"PSW00040305","1947-03-25","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   61",",,X","    0",",,X","  328",",,X","  244",",,X",,,,,,
"PSW00040305","1947-03-26","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  137",",,X","    0",",,X","  306",",,X","  239",",,X",,,,,,
"PSW00040305","1947-03-27","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    3",",,X","    0",",,X","  311",",,X","  267",",,X",,,,,,
"PSW00040305","1947-03-28","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  112",",,X","    0",",,X","  322",",,X","  239",",,X",,,,,,
"PSW00040305","1947-03-29","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   20",",,X","    0",",,X","  311",",,X","  256",",,X",,,,,,
"PSW00040305","1947-03-30","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  264",",,X","    0",",,X","  317",",,X","  256",",,X",,,,,,
"PSW00040305","1947-03-31","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  163",",,X","    0",",,X","  328",",,X","  244",",,X",,,,,,
"PSW00040305","1947-04-01","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  140",",,X","    0",",,X","  317",",,X","  239",",,X",,,,,,
"PSW00040305","1947-04-02","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X","    0",",,X","  317",",,X","  261",",,X",,,,,,
"PSW00040305","1947-04-03","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   25",",,X","    0",",,X","  317",",,X","  244",",,X",,,,,,
"PSW00040305","1947-04-04","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  183",",,X","    0",",,X","  294",",,X","  239",",,X",,,,,,
"PSW00040305","1947-04-05","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  124",",,X","    0",",,X","  311",",,X","  256",",,X",,,,,,
"PSW00040305","1947-04-06","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  107",",,X","    0",",,X","  289",",,X","  244",",,X",,,,,,
"PSW00040305","1947-04-07","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  348",",,X","    0",",,X","  317",",,X","  244",",,X",,,,,,
"PSW00040305","1947-04-08","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  150",",,X","    0",",,X","  322",",,X","  256",",,X",,,,,,
"PSW00040305","1947-04-09","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS"," 1382",",,X","    0",",,X","  289",",,X","  233",",,X",,,,,,
"PSW00040305","1947-04-10","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X","    0",",,X","  311",",,X","  250",",,X",,,,,,
"PSW00040305","1947-04-11","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X","    0",",,X","  322",",,X","  256",",,X",,,,,,
"PSW00040305","1947-04-12","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  175",",,X","    0",",,X","  300",",,X","  244",",,X",,,,,,
"PSW00040305","1947-04-13","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  122",",,X","    0",",,X","  311",",,X","  244",",,X",,,,,,
"PSW00040305","1947-04-14","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  356",",,X","    0",",,X","  300",",,X","  244",",,X",,,,,,
"PSW00040305","1947-04-15","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  104",",,X","    0",",,X","  322",",,X","  256",",,X",,,,,,
"PSW00040305","1947-04-16","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  376",",,X","    0",",,X","  283",",,X","  244",",,X",,,,,,
"PSW00040305","1947-04-17","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   38",",,X","    0",",,X","  311",",,X","  244",",,X",,,,,,
"PSW00040305","1947-04-18","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  180",",,X","    0",",,X","  311",",,X","  239",",,X",,,,,,
"PSW00040305","1947-04-19","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  368",",,X","    0",",,X","  317",",,X","  244",",,X",,,,,,
"PSW00040305","1947-04-20","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   41",",,X","    0",",,X","  311",",,X","  239",",,X",,,,,,
"PSW00040305","1947-04-21","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   51",",,X","    0",",,X","  317",",,X","  244",",,X",,,,,,
"PSW00040305","1947-04-22","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   91",",,X","    0",",,X","  311",",,X","  256",",,X",,,,,,
"PSW00040305","1947-04-23","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   53",",,X","    0",",,X","  311",",,X","  244",",,X",,,,,,
"PSW00040305","1947-04-24","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X","    0",",,X","  333",",,X","  250",",,X",,,,,,
"PSW00040305","1947-04-25","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X","    0",",,X","  333",",,X","  244",",,X",,,,,,
"PSW00040305","1947-04-26","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0","T,,X","    0",",,X","  322",",,X","  256",",,X",,,,,,
"PSW00040305","1947-04-27","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    3",",,X","    0",",,X","  317",",,X","  256",",,X",,,,,,
"PSW00040305","1947-04-28","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  122",",,X","    0",",,X","  328",",,X","  250",",,X",,,,,,
"PSW00040305","1947-04-30","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   53",",,X","    0",",,X","  306",",,X","  250",",,X",,,,,,
"PSW00040305","1947-05-01","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  676",",,X",,,"  267",",,X","  239",",,X",,,,,,
"PSW00040305","1947-05-02","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  203",",,X",,,"  289",",,X","  244",",,X",,,,,,
"PSW00040305","1947-05-03","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  150",",,X",,,"  272",",,X","  250",",,X",,,,,,
"PSW00040305","1947-05-04","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   53",",,X",,,"  311",",,X","  250",",,X",,,,,,
"PSW00040305","1947-05-05","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X",,,"  311",",,X","  244",",,X",,,,,,
"PSW00040305","1947-05-06","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   28",",,X",,,"  322",",,X","  256",",,X",,,,,,
"PSW00040305","1947-05-07","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   51",",,X",,,"  306",",,X","  244",",,X",,,,,,
"PSW00040305","1947-05-08","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    5",",,X",,,"  306",",,X","  239",",,X",,,,,,
"PSW00040305","1947-05-09","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   28",",,X",,,"  322",",,X","  244",",,X",,,,,,
"PSW00040305","1947-05-10","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  432",",,X",,,"  322",",,X","  233",",,X",,,,,,
"PSW00040305","1947-05-11","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0","T,,X",,,"  317",",,X","  244",",,X",,,,,,
"PSW00040305","1947-05-12","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   15",",,X",,,"  311",",,X","  250",",,X",,,,,,
"PSW00040305","1947-05-13","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   15",",,X",,,"  311",",,X","  256",",,X",,,,,,
"PSW00040305","1947-05-14","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  429",",,X",,,"  278",",,X","  239",",,X",,,,,,
"PSW00040305","1947-05-15","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  699",",,X",,,"  289",",,X","  233",",,X",,,,,,
"PSW00040305","1947-05-16","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X",,,"  322",",,X","  233",",,X",,,,,,
"PSW00040305","1947-05-17","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    3",",,X",,,"  328",",,X","  244",",,X",,,,,,
"PSW00040305","1947-05-18","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0","T,,X",,,"  333",",,X","  256",",,X",,,,,,
"PSW00040305","1947-05-19","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   25",",,X",,,"  322",",,X","  244",",,X",,,,,,
"PSW00040305","1947-05-20","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X",,,"  333",",,X","  256",",,X",,,,,,
"PSW00040305","1947-05-21","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   15",",,X",,,"  333",",,X","  261",",,X",,,,,,
"PSW00040305","1947-05-22","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X",,,"  328",",,X","  256",",,X",,,,,,
"PSW00040305","1947-05-23","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    0",",,X",,,"  339",",,X","  244",",,X",,,,,,
"PSW00040305","1947-05-24","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  102",",,X",,,"  333",",,X","  256",",,X",,,,,,
"PSW00040305","1947-05-25","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  653",",,X",,,"  311",",,X","  239",",,X",,,,,,
"PSW00040305","1947-05-26","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","    3",",,X",,,"  322",",,X","  250",",,X",,,,,,
"PSW00040305","1947-05-27","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   51",",,X",,,"  328",",,X","  244",",,X",,,,,,
"PSW00040305","1947-05-28","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  104",",,X",,,"  333",",,X","  250",",,X",,,,,,
"PSW00040305","1947-05-29","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  757",",,X",,,"  322",",,X","  228",",,X",,,,,,
"PSW00040305","1947-05-30","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","   28",",,X",,,"  322",",,X","  261",",,X",,,,,,
"PSW00040305","1947-05-31","7.0","134.25","5.2","PELELIU ISLAND PALAU ISLANDS, PW PS","  160",",,X",,,"  311",",,X","  244",",,X",,,,,,
